id	filename	size	sample	sample_target	sample_type	n_type	n_sample
57ad0e1b-cd7f-447a-a89d-5633928d6b89	TCGA-AA-3972-10A-01W-0999-10_Illumina_gdc_realn.bam	33484036899	TCGA-AA-3972	10A	blood_normal	1	2
b24c4b20-2bbf-4ba3-9d17-bf1a1ee5fe2c	TCGA-AA-3973-10A-01W-0999-10_Illumina_gdc_realn.bam	29016473618	TCGA-AA-3973	10A	blood_normal	1	2
d38819a4-d663-4a78-bdc9-cddc80c613b3	TCGA-AA-3975-10A-01W-0999-10_Illumina_gdc_realn.bam	32975406372	TCGA-AA-3975	10A	blood_normal	1	2
6ed50881-9d56-45ce-b486-add44af0df9c	TCGA-AA-3976-10A-01W-0999-10_Illumina_gdc_realn.bam	32597358410	TCGA-AA-3976	10A	blood_normal	1	2
136842b0-5db1-4ce6-ac00-6f789e1178a8	TCGA-AA-3979-10A-01W-0999-10_hg19_Illumina_gdc_realn.bam	27716004485	TCGA-AA-3979	10A	blood_normal	1	2
13fe8eb3-fcbc-4ab7-8ad7-a1c72ee8bba3	TCGA-AA-3980-10A-01W-0999-10_hg19_Illumina_gdc_realn.bam	29182928309	TCGA-AA-3980	10A	blood_normal	1	2
29ded859-2ba7-4df5-afcb-f6e17340a419	TCGA-AA-3982-10A-01W-0999-10_Illumina_gdc_realn.bam	35921477254	TCGA-AA-3982	10A	blood_normal	1	2
52b105ba-adaa-4e2d-9737-3b0056fe9452	TCGA-AA-3986-10A-01W-0999-10_Illumina_gdc_realn.bam	37475732960	TCGA-AA-3986	10A	blood_normal	1	2
7f385075-01c7-4ecb-9d16-abe74f7924f1	TCGA-AA-3989-10A-01W-0999-10_Illumina_gdc_realn.bam	33753704782	TCGA-AA-3989	10A	blood_normal	1	2
7f1d4c5d-81a9-46af-a487-46ae599cd766	TCGA-AA-A00N-10A-01D-A17O-10_hg19_Illumina_gdc_realn.bam	18389046492	TCGA-AA-A00N	10A	blood_normal	1	2
6a5fdb29-ea7d-4e8d-ba81-d99d6648f4e7	TCGA-AA-A00Z-10A-01W-A005-10_gapfillers_Illumina_gdc_realn.bam	5054088871	TCGA-AA-A00Z	10A	blood_normal	1	2
5d07253e-7bce-4853-b05b-c850384a851c	TCGA-AA-A010-10A-01D-A17O-10_hg19_Illumina_gdc_realn.bam	17292114021	TCGA-AA-A010	10A	blood_normal	1	2
6eac66fb-3e27-46f5-91f0-4f71abdd0e53	TCGA-AA-A02K-10A-01W-A096-10_hg19_Illumina_gdc_realn.bam	19308995647	TCGA-AA-A02K	10A	blood_normal	1	2
13299b92-ce09-4fb6-99b4-af06ae36a54d	TCGA-AA-A02Y-10A-01W-A096-10_Illumina_gdc_realn.bam	15628279811	TCGA-AA-A02Y	10A	blood_normal	1	2
d7fc26f9-7630-404f-9c86-294d47e91fbf	TCGA-AD-5900-10A-01D-1650-10_hg19_Illumina_gdc_realn.bam	47238249953	TCGA-AD-5900	10A	blood_normal	1	2
71b069ba-0e2e-410d-aaec-2a307ccb9ade	TCGA-AD-6548-10A-01D-1835-10_hg19_Illumina_gdc_realn.bam	14548681810	TCGA-AD-6548	10A	blood_normal	1	2
95127005-04a8-4caf-b729-7a39db53c13b	TCGA-AD-6888-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	25586637539	TCGA-AD-6888	10A	blood_normal	1	2
df68bae2-97d4-48a1-8244-caa1588de2dc	TCGA-AD-6889-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	29352946176	TCGA-AD-6889	10A	blood_normal	1	2
26488eff-a8b3-422f-af1f-1fba07e1ce2b	TCGA-AD-6890-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	28311749418	TCGA-AD-6890	10A	blood_normal	1	2
87336035-6cc3-4de2-94d5-994f47d97706	TCGA-AD-6895-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	26342156745	TCGA-AD-6895	10A	blood_normal	1	2
d7742302-a971-46b0-92a6-7c8f10e3a452	TCGA-AD-6899-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	23504249006	TCGA-AD-6899	10A	blood_normal	1	2
6076ea32-50d9-4d9c-bf67-f03d38d3d31e	TCGA-AD-6901-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	23153655212	TCGA-AD-6901	10A	blood_normal	1	2
ee1fc13a-5449-439f-b923-6b31ce37b729	TCGA-AD-6963-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	19371531448	TCGA-AD-6963	10A	blood_normal	1	2
e748bad2-9436-40a6-9f76-df3999ec72aa	TCGA-AD-6964-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	30661101811	TCGA-AD-6964	10A	blood_normal	1	2
bb466fb1-a60d-4252-8d82-febab0bdf463	TCGA-AD-6965-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	24533294555	TCGA-AD-6965	10A	blood_normal	1	2
f6132347-80fe-4866-81ea-9e943bba6d5b	TCGA-AD-A5EJ-10A-01D-A28G-10_Illumina_gdc_realn.bam	13735350297	TCGA-AD-A5EJ	10A	blood_normal	1	2
8530b067-006a-461e-8ef4-8e5dd0560eea	TCGA-AD-A5EK-10A-01D-A28G-10_Illumina_gdc_realn.bam	14488842270	TCGA-AD-A5EK	10A	blood_normal	1	2
eca70fe1-fe11-42d1-8696-e76913aeff84	TCGA-AF-2687-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	38816077491	TCGA-AF-2687	10A	blood_normal	1	2
67976b6b-4f96-463b-9b13-d7985f56ebd2	TCGA-AF-2689-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	4870199888	TCGA-AF-2689	10A	blood_normal	1	2
26b69f1f-741c-4c4d-876d-dbb75f6d966f	TCGA-AF-2690-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	39658342823	TCGA-AF-2690	10A	blood_normal	1	2
8c81b31f-8ef7-4766-bb94-2d63eb539f74	TCGA-AF-2691-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	4901451287	TCGA-AF-2691	10A	blood_normal	1	2
d00cb8a9-4f77-458d-b89c-12be6e73a742	TCGA-AF-2692-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	5323646864	TCGA-AF-2692	10A	blood_normal	1	2
c5727fc8-2273-43f4-b335-dd2b53e8aa67	TCGA-AF-2693-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	34046480660	TCGA-AF-2693	10A	blood_normal	1	2
86b5cbb3-3034-444d-a2b3-f26081ab9fdd	TCGA-AF-3400-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	5117960524	TCGA-AF-3400	10A	blood_normal	1	2
d3265c32-bb56-4c4f-9576-2bb97696d9cf	TCGA-AF-3911-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	30936039334	TCGA-AF-3911	10A	blood_normal	1	2
53a493c6-7a95-40ad-a467-46c08a720a08	TCGA-AF-4110-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	26541455735	TCGA-AF-4110	10A	blood_normal	1	2
cf4ac885-a72f-4fa7-907e-386a3043ef8c	TCGA-AF-5654-10A-01D-1657-10_hg19_Illumina_gdc_realn.bam	32757941187	TCGA-AF-5654	10A	blood_normal	1	2
0e7b138a-9394-49a8-b327-7b66be7ef219	TCGA-AF-6136-10A-01D-1826-10_Illumina_gdc_realn.bam	26946080865	TCGA-AF-6136	10A	blood_normal	1	2
724d08bc-146f-4733-bdb7-bd6ceb481b25	TCGA-AF-6655-10A-01D-1826-10_Illumina_gdc_realn.bam	31941908935	TCGA-AF-6655	10A	blood_normal	1	2
3b8171a4-1ed3-4501-8f4a-34e5a83eebae	TCGA-AF-6672-10A-01D-1826-10_Illumina_gdc_realn.bam	30755085354	TCGA-AF-6672	10A	blood_normal	1	2
de545ae8-aea5-456d-a589-4f5ad4ae6c6c	TCGA-AF-A56K-10A-01D-A38X-10_Illumina_gdc_realn.bam	15762254163	TCGA-AF-A56K	10A	blood_normal	1	2
5ca55636-557b-4373-9d40-57e6cde39b2c	TCGA-AF-A56L-10A-01D-A38X-10_Illumina_gdc_realn.bam	15858426519	TCGA-AF-A56L	10A	blood_normal	1	2
0329cf00-44e2-47c3-bc05-71d8c6a8de99	TCGA-AF-A56N-10A-01D-A38X-10_Illumina_gdc_realn.bam	17022068777	TCGA-AF-A56N	10A	blood_normal	1	2
0ee3d529-a972-4ddb-9fa1-b8c8f0b26684	TCGA-AG-3574-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	5488190618	TCGA-AG-3574	10A	blood_normal	1	2
880740d7-60f2-4312-8021-d65d53238693	TCGA-AG-3575-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	7458284975	TCGA-AG-3575	10A	blood_normal	1	2
62141b25-a343-48d4-b647-110832bb11be	TCGA-AG-3580-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	7976040030	TCGA-AG-3580	10A	blood_normal	1	2
ff111bdb-f2d4-47b5-a862-7a7aa54959c6	TCGA-AG-3581-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	6545966649	TCGA-AG-3581	10A	blood_normal	1	2
5b15074b-e75e-44a3-ac8f-5912d1803182	TCGA-AG-3583-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	5083887032	TCGA-AG-3583	10A	blood_normal	1	2
79920f91-440e-4937-b0f9-51b44da93d71	TCGA-AG-3584-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	5518061151	TCGA-AG-3584	10A	blood_normal	1	2
0c0c1d18-afac-49af-896d-786e14c3164b	TCGA-AG-3591-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	32367185190	TCGA-AG-3591	10A	blood_normal	1	2
5e91617b-5086-485f-aa9e-f08d61a482ab	TCGA-AG-3592-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	33780590841	TCGA-AG-3592	10A	blood_normal	1	2
54feef71-40ae-4a82-9146-7790f2273167	TCGA-AG-3594-10A-01W-1990-10_gapfillers_Illumina_gdc_realn.bam	7184300722	TCGA-AG-3594	10A	blood_normal	1	2
35fe03dd-d7f1-46ee-b9d1-ff0136154bef	TCGA-AG-3598-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	4108051607	TCGA-AG-3598	10A	blood_normal	1	2
25ec1cd7-6c16-4044-9744-c31240761682	TCGA-AG-3599-10A-01W-1990-10_gapfillers_Illumina_gdc_realn.bam	6700240179	TCGA-AG-3599	10A	blood_normal	1	2
776c994e-b68a-4f52-90c8-02c40e0e80b2	TCGA-AG-3602-10A-01W-1990-10_gapfillers_Illumina_gdc_realn.bam	6017886199	TCGA-AG-3602	10A	blood_normal	1	2
5ffdf925-0b13-416c-9811-c161baa88116	TCGA-AG-3605-10A-01W-1990-10_gapfillers_Illumina_gdc_realn.bam	5485352578	TCGA-AG-3605	10A	blood_normal	1	2
48af88d5-023f-4929-99a6-d6a3f9039fdb	TCGA-AG-3726-10A-01W-0901-10_Illumina_gdc_realn.bam	29257005494	TCGA-AG-3726	10A	blood_normal	1	2
8d36e3fc-bd2c-441d-a4e1-ed7c94d2cb3e	TCGA-AG-3727-10A-01W-0901-10_Illumina_gdc_realn.bam	31979795120	TCGA-AG-3727	10A	blood_normal	1	2
1c8c67c7-8643-4ba0-b59e-5781ce5cf764	TCGA-AG-3728-10A-01W-0901-10_Illumina_gdc_realn.bam	22527510755	TCGA-AG-3728	10A	blood_normal	1	2
9038332f-0e2c-432d-8145-dca28adf14e4	TCGA-AG-3878-10A-01W-0901-10_Illumina_gdc_realn.bam	31982454785	TCGA-AG-3878	10A	blood_normal	1	2
f085b7c6-058c-4348-97c1-f962d2bc2634	TCGA-AG-3881-10A-01W-0901-10_Illumina_gdc_realn.bam	31055675279	TCGA-AG-3881	10A	blood_normal	1	2
60158f6b-e338-49e9-a0e0-e46d02cec434	TCGA-AG-3882-10A-01W-0901-10_Illumina_gdc_realn.bam	28721568964	TCGA-AG-3882	10A	blood_normal	1	2
bbe51eb3-70a0-42a7-b527-be2a2c6a55bb	TCGA-AG-3883-10A-01W-0901-10_Illumina_gdc_realn.bam	26581938815	TCGA-AG-3883	10A	blood_normal	1	2
7dc57aa4-6c79-466f-9e55-23cc47b2ec05	TCGA-AG-3885-10A-01W-0901-10_Illumina_gdc_realn.bam	28820022232	TCGA-AG-3885	10A	blood_normal	1	2
69d83713-5a22-4b8c-89f9-832998b6db35	TCGA-AG-4021-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	32973174243	TCGA-AG-4021	10A	blood_normal	1	2
b0fc59d8-ab3e-4f75-ac06-400fb4d9e860	TCGA-AG-4022-10A-01D-1733-10_Illumina_gdc_realn.bam	33258030008	TCGA-AG-4022	10A	blood_normal	1	2
48490cfc-e3ee-420b-8340-d2534bb928d5	TCGA-AG-A026-10A-01W-A096-10_Illumina_gdc_realn.bam	30022687219	TCGA-AG-A026	10A	blood_normal	1	2
12d07de2-9652-48a0-8f0a-876dd64420bd	TCGA-AH-6544-10A-01D-1826-10_hg19_Illumina_gdc_realn.bam	30532607590	TCGA-AH-6544	10A	blood_normal	1	2
783c2513-c7ff-4c73-81fa-1a2d4d5b4684	TCGA-AH-6549-10A-01D-1826-10_hg19_Illumina_gdc_realn.bam	26917693849	TCGA-AH-6549	10A	blood_normal	1	2
725a32b5-42f9-4f21-9ec0-936df4b13a33	TCGA-AH-6644-10A-01D-1826-10_Illumina_gdc_realn.bam	32366538785	TCGA-AH-6644	10A	blood_normal	1	2
170808ea-b2c2-4b5e-941e-3d92aac8e96e	TCGA-AH-6897-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	20905218092	TCGA-AH-6897	10A	blood_normal	1	2
a374a8b9-cc4c-41bc-aa74-92f7158db0f9	TCGA-AH-6903-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	21678702071	TCGA-AH-6903	10A	blood_normal	1	2
e9d1bcee-1aa6-4875-b50d-b65abe71737f	C489.TCGA-AL-3466-10A-01D-1252-08.7_gdc_realn.bam	21982773105	TCGA-AL-3466	10A	blood_normal	1	2
685e334f-ab46-4145-a793-91bcd57beed0	C489.TCGA-AL-3467-10A-01D-1252-08.7_gdc_realn.bam	22292012133	TCGA-AL-3467	10A	blood_normal	1	2
b003eef0-0050-4ac5-9851-9ffa89b0339c	C489.TCGA-AL-3468-10A-01D-1252-08.7_gdc_realn.bam	23063674319	TCGA-AL-3468	10A	blood_normal	1	2
bf92eea6-f264-4e44-8e58-6d9c4192a347	C489.TCGA-AL-3472-10A-01D-1252-08.7_gdc_realn.bam	22716131395	TCGA-AL-3472	10A	blood_normal	1	2
306b6025-9c27-4839-bb8c-1afea9bf4645	C489.TCGA-AL-3473-10A-01D-1252-08.7_gdc_realn.bam	18522975246	TCGA-AL-3473	10A	blood_normal	1	2
7ae1e432-9096-4982-8068-b664444dd515	C850.TCGA-AL-7173-10A-01D-2136-08.2_gdc_realn.bam	9952060386	TCGA-AL-7173	10A	blood_normal	1	2
ee302841-ea9d-4c62-8121-8372d50dd649	TCGA-AL-A5DJ-10A-01D-A26P-10_Illumina_gdc_realn.bam	12113300943	TCGA-AL-A5DJ	10A	blood_normal	1	2
af9aca82-550f-4835-a099-ba99f644c4be	TCGA-AM-5820-10A-01D-1650-10_Illumina_gdc_realn.bam	35640187682	TCGA-AM-5820	10A	blood_normal	1	2
7a6c2b8e-ee14-41c5-85d4-355b8ab302dd	TCGA-AM-5821-10A-01D-1650-10_Illumina_gdc_realn.bam	37380971309	TCGA-AM-5821	10A	blood_normal	1	2
1e733f5d-8737-4329-bce2-c024dd0e5602	TCGA-AN-A03X-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	21408272748	TCGA-AN-A03X	10A	blood_normal	1	2
1d046ce1-6dd9-4914-b917-e213a6f451a5	TCGA-AN-A03Y-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	20415292274	TCGA-AN-A03Y	10A	blood_normal	1	2
5b68e883-e793-4006-b98e-8d851f6a6534	TCGA-AN-A041-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	19898277131	TCGA-AN-A041	10A	blood_normal	1	2
683df77c-e3a0-4d2e-bd18-e818c41e4b40	TCGA-AN-A046-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	20833269194	TCGA-AN-A046	10A	blood_normal	1	2
17d0c84d-6e0b-4c8c-abd8-dcbabfe8f087	TCGA-AN-A049-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	32349055623	TCGA-AN-A049	10A	blood_normal	1	2
32c0d7c6-1ad9-4191-bf9d-22891670c172	TCGA-AN-A04A-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	16283419618	TCGA-AN-A04A	10A	blood_normal	1	2
0cb82f74-762d-4b42-b70e-f6c67c115c25	TCGA-AN-A04C-10A-01D-A047-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	20605494606	TCGA-AN-A04C	10A	blood_normal	1	2
69d859f9-2830-4016-8f65-d30cf35bba98	TCGA-AN-A04D-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	14809064669	TCGA-AN-A04D	10A	blood_normal	1	2
3557b2d4-5855-4096-92e1-06a797a2b86d	TCGA-AN-A0AJ-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	26999570168	TCGA-AN-A0AJ	10A	blood_normal	1	2
69747a91-ebcd-43dc-be4d-987de2f3d76a	TCGA-AN-A0AK-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	22717860262	TCGA-AN-A0AK	10A	blood_normal	1	2
52e021ed-9715-443a-98d9-41c6c3732d72	TCGA-AN-A0AL-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	32707822953	TCGA-AN-A0AL	10A	blood_normal	1	2
682611f8-279e-4f05-850b-67a0116118dd	TCGA-AN-A0AM-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	16024114966	TCGA-AN-A0AM	10A	blood_normal	1	2
43b461cc-695e-4b68-b3ec-d0b01512975a	TCGA-AN-A0AR-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	31068223545	TCGA-AN-A0AR	10A	blood_normal	1	2
fba14cd3-613d-47d7-8ffd-2f17ae043b88	TCGA-AN-A0AS-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	23302377690	TCGA-AN-A0AS	10A	blood_normal	1	2
54008359-f881-40e5-a30d-ca7c6c8053c1	TCGA-AN-A0AT-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	22680746622	TCGA-AN-A0AT	10A	blood_normal	1	2
94f50378-bec0-4472-be5b-66ea9b63e40c	TCGA-AN-A0FD-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	14549287320	TCGA-AN-A0FD	10A	blood_normal	1	2
7142ecf7-95bd-4690-9641-43ec71498d41	TCGA-AN-A0FF-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	15182751869	TCGA-AN-A0FF	10A	blood_normal	1	2
7fde2732-6b5b-48a8-8c8c-4c97eb160181	TCGA-AN-A0FJ-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	26362074840	TCGA-AN-A0FJ	10A	blood_normal	1	2
3db43cf7-5856-4c28-a658-742f77adf543	TCGA-AN-A0FK-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	15680420855	TCGA-AN-A0FK	10A	blood_normal	1	2
8e0825b6-9be7-4b15-b36e-08fac200c5e7	TCGA-AN-A0FL-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	15206401976	TCGA-AN-A0FL	10A	blood_normal	1	2
8a2a22af-be8e-4813-89bc-78332eb916d1	TCGA-AN-A0FN-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	16499661423	TCGA-AN-A0FN	10A	blood_normal	1	2
71c2aea6-2cc0-41e8-8015-722fe0a938c8	TCGA-AN-A0FS-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	16047389470	TCGA-AN-A0FS	10A	blood_normal	1	2
9b94c5a7-eda2-45bf-a3ef-361c021f6522	TCGA-AN-A0FT-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	15810680357	TCGA-AN-A0FT	10A	blood_normal	1	2
f03a68ce-766d-4784-bcbe-69d610ee05f5	TCGA-AN-A0FV-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	23443598986	TCGA-AN-A0FV	10A	blood_normal	1	2
62e4c7d3-3e7b-4e41-a142-1b901c279219	TCGA-AN-A0FW-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	16043473023	TCGA-AN-A0FW	10A	blood_normal	1	2
9e091a34-bc4d-4c98-bd52-a9d881adfb22	TCGA-AN-A0FX-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	17649450897	TCGA-AN-A0FX	10A	blood_normal	1	2
50edfef9-83fb-4bb9-ac52-b61685161709	TCGA-AN-A0FY-10A-01D-A047-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	20822545713	TCGA-AN-A0FY	10A	blood_normal	1	2
a77ffc77-99b9-4103-b4ab-e6b0f1f5bc70	TCGA-AN-A0FZ-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	23876421471	TCGA-AN-A0FZ	10A	blood_normal	1	2
89cdd12f-f75d-4dc8-a47f-dd745accc2ec	TCGA-AN-A0G0-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	16178856759	TCGA-AN-A0G0	10A	blood_normal	1	2
59a7c9da-6714-4b98-9d40-b5644cf2c5f8	TCGA-AN-A0XN-10A-01D-A10G-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn.bam	18840938762	TCGA-AN-A0XN	10A	blood_normal	1	2
92f78d90-e124-40c8-8ba5-22952bda715b	TCGA-AN-A0XO-10A-01D-A10G-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	30487604674	TCGA-AN-A0XO	10A	blood_normal	1	2
1bd7e81a-fd8d-4234-aa74-5b07a73d73e6	TCGA-AN-A0XP-10A-01D-A10G-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam	15690081786	TCGA-AN-A0XP	10A	blood_normal	1	2
d67e00bb-d28e-4caa-b1a7-d65f94717a56	TCGA-AN-A0XR-10A-01D-A117-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam	12880626508	TCGA-AN-A0XR	10A	blood_normal	1	2
2222c620-695f-4919-8225-e202debeb8c5	TCGA-AN-A0XS-10A-01D-A10G-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn.bam	15229238743	TCGA-AN-A0XS	10A	blood_normal	1	2
f79ec53a-9500-4091-a1dd-82aa87f26c29	TCGA-AN-A0XT-10A-01D-A10G-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn.bam	15046224555	TCGA-AN-A0XT	10A	blood_normal	1	2
cf84d0d9-3a7b-4e76-89cc-459e2876cd2b	TCGA-AN-A0XU-10A-01D-A10G-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam	16739839898	TCGA-AN-A0XU	10A	blood_normal	1	2
9cd22fbd-a670-4696-92fe-0f273fb0fe21	TCGA-AN-A0XV-10A-01D-A10G-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn.bam	16592431106	TCGA-AN-A0XV	10A	blood_normal	1	2
71dee224-b69f-4121-8c03-ef07bb0daf12	TCGA-AN-A0XW-10A-01D-A10G-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn.bam	18437711802	TCGA-AN-A0XW	10A	blood_normal	1	2
77bb11d2-f4f8-4548-9fde-ebc80032abd0	TCGA-AO-A03L-10A-01W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome_gdc_realn.bam	22374789616	TCGA-AO-A03L	10A	blood_normal	1	2
4c852969-a328-4b4b-8ac2-8f4868710cf6	TCGA-AO-A03O-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	20933978618	TCGA-AO-A03O	10A	blood_normal	1	2
699b4f99-7390-4d63-8789-2c9641007bb1	TCGA-AO-A03P-10A-01W-A021-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	39934856966	TCGA-AO-A03P	10A	blood_normal	1	2
45db4f5e-7072-4dd3-a85a-f345dd4f8b75	TCGA-AO-A03R-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	20751207787	TCGA-AO-A03R	10A	blood_normal	1	2
658744b4-107f-4714-8a3a-e74d0350f29c	TCGA-AO-A03T-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	16532245431	TCGA-AO-A03T	10A	blood_normal	1	2
edea8cc9-dfd4-498a-9794-d2d2259774d5	TCGA-AO-A03V-10A-01D-A110-09_IlluminaGA-DNASeq_exome_2_gdc_realn.bam	14249820495	TCGA-AO-A03V	10A	blood_normal	1	2
16eb4291-7215-4a85-a835-3ec166fc8c8f	TCGA-AO-A0J2-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	22326297979	TCGA-AO-A0J2	10A	blood_normal	1	2
f768cf1e-00c9-4dfe-be06-ad05254ba884	TCGA-AO-A0J3-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	23265572778	TCGA-AO-A0J3	10A	blood_normal	1	2
5651fd11-5991-4149-a88b-97b30f7f2c35	TCGA-AO-A0J4-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	14326080636	TCGA-AO-A0J4	10A	blood_normal	1	2
407171eb-8370-4342-8d95-ec0eb198469f	TCGA-AO-A0J5-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	22504212221	TCGA-AO-A0J5	10A	blood_normal	1	2
3cc1c78a-bec0-4c55-a89c-5cc6d5dbae18	TCGA-AO-A0J6-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	24347644735	TCGA-AO-A0J6	10A	blood_normal	1	2
0d5bd375-1533-4f82-b6c4-aece44fd8409	TCGA-AO-A0J7-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	24570061084	TCGA-AO-A0J7	10A	blood_normal	1	2
f7e03bc7-9db4-4b92-a9e3-50ba79cb63dd	TCGA-AO-A0J8-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	24075003624	TCGA-AO-A0J8	10A	blood_normal	1	2
e6f0ea21-27d9-484f-aa5c-2dfbab9303d4	TCGA-AO-A0J9-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	22051370063	TCGA-AO-A0J9	10A	blood_normal	1	2
3de644cf-1746-4cc8-b4c8-47691a44f0d5	TCGA-AO-A0JA-10A-01W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome_gdc_realn.bam	21764264761	TCGA-AO-A0JA	10A	blood_normal	1	2
98e78f7c-6430-40e3-9c32-4446e7173885	TCGA-AO-A0JB-10A-01W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome_gdc_realn.bam	20056803111	TCGA-AO-A0JB	10A	blood_normal	1	2
7676cf61-e5c5-4776-bb2a-267ebc1691e3	TCGA-AO-A0JC-10A-01W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome_gdc_realn.bam	21691758671	TCGA-AO-A0JC	10A	blood_normal	1	2
